Date,High,Chg%,Price,Symbol,Open,Volume,Low
2021-01-06,211.5,-0.0286,205.4,itc,211.45,49070000,204.5
2021-01-07,207.6,-0.0127,202.8,itc,206.1,34950000,202.1
2021-01-08,206.0,-0.0064,201.5,itc,204.35,56430000,200.25
2021-01-11,206.1,0.005,202.5,itc,204.0,42970000,201.25
2021-01-12,206.9,0.0195,206.45,itc,203.0,35620000,201.6
2021-01-13,213.0,0.0233,211.25,itc,207.45,63930000,205.25
2021-01-14,216.5,0.0137,214.15,itc,212.0,48300000,211.6
2021-01-15,218.5,0.0173,217.85,itc,214.9,58320000,211.2
2021-01-18,222.0,0.0087,219.75,itc,218.4,67610000,214.6
2021-01-19,221.7,-0.0040999999999999,218.85,itc,221.0,31790000,217.5
2021-01-20,219.0,-0.0055,217.65,itc,218.5,44670000,215.7
2021-01-21,219.5,-0.0181,213.7,itc,219.0,29000000,212.2
2021-01-22,214.75,-0.0139999999999999,210.7,itc,214.0,24710000,209.15
2021-01-25,212.5,-0.0138,207.8,itc,212.0,24970000,206.85
2021-01-27,212.65,0.0137,210.65,itc,208.0,48470000,207.1
2021-01-28,211.0,-0.0192,206.6,itc,209.25,22130000,205.75
2021-01-29,208.8,-0.0162,203.25,itc,208.55,23760000,202.35
2021-02-01,217.95,0.0625,215.95,itc,204.0,57740000,201.8
2021-02-02,223.5,0.0104,218.2,itc,220.0,48460000,217.0
2021-02-03,222.0,-0.0066,216.75,itc,221.5,53640000,215.7
2021-02-04,231.4,0.0608999999999999,229.95,itc,216.1,105820000,216.0
2021-02-05,238.85,0.0191,234.35,itc,232.15,125490000,227.25
2021-02-08,238.05,-0.0053,233.1,itc,237.5,41500000,231.5
2021-02-09,239.2,-0.0176,229.0,itc,234.6,70660000,228.2
2021-02-10,231.1,-0.0063,227.55,itc,229.0,47280000,223.1
2021-02-11,229.3,-0.0048,226.45,itc,229.0,43630000,224.5
2021-02-12,225.75,-0.0397,217.45,itc,225.75,110570000,215.8
2021-02-15,221.0,0.0053,218.6,itc,218.45,31780000,217.5
2021-02-16,221.8,-0.0016,218.25,itc,219.05,29150000,217.25
2021-02-17,218.4,-0.0023,217.75,itc,217.6,19850000,216.55
2021-02-18,220.6,0.0051,218.85,itc,218.2,24070000,217.9
2021-02-19,218.9,-0.0133,215.95,itc,218.85,28130000,214.0
2021-02-22,212.0,-0.0412,207.05,itc,212.0,51550000,206.0
2021-02-23,210.55,0.0069999999999999,208.5,itc,208.0,26680000,207.0
2021-02-24,209.8,0.0017,208.85,itc,209.1,13160000,206.5
2021-02-25,211.2,0.0014,209.15,itc,209.5,25950000,208.8
2021-02-26,208.0,-0.0253,203.85,itc,207.25,43430000,203.0
2021-03-01,207.75,0.015,206.9,itc,205.45,16230000,204.05
2021-03-02,210.8,0.0144999999999999,209.9,itc,207.0,25600000,206.5
2021-03-03,212.0,0.0002,209.95,itc,212.0,20850000,208.8
2021-03-04,211.3,-0.0012,209.7,itc,208.8,24900000,207.6
2021-03-05,210.0,-0.0055,208.55,itc,208.0,17320000,207.2
2021-03-08,210.8,-0.0026,208.0,itc,209.7,22990000,207.7
2021-03-09,209.75,-0.001,207.8,itc,208.7,22590000,204.75
2021-03-10,209.2,-0.0063,206.5,itc,209.1,19600000,205.8
2021-03-12,208.0,-0.0063,205.2,itc,208.0,30790000,203.5
2021-03-15,206.0,0.0012,205.45,itc,205.85,41120000,201.6
2021-03-16,208.9,0.0116999999999999,207.85,itc,206.4,48760000,204.95
2021-03-17,213.9,0.0132,210.6,itc,212.2,78580000,208.55
2021-03-18,219.1,0.0335,217.65,itc,213.0,91990000,211.9
2021-03-19,226.15,0.0243999999999999,222.95,itc,219.0,134180000,215.55
2021-03-22,226.4,0.0137,226.0,itc,223.3,46050000,221.5
2021-03-23,228.1,-0.0168,222.2,itc,225.0,41560000,221.3
2021-03-24,222.8,-0.0281,215.95,itc,221.0,27610000,215.25
2021-03-25,215.95,-0.0200999999999999,211.6,itc,215.15,40680000,209.05
2021-03-26,214.45,-0.0033,210.9,itc,214.25,26080000,210.35
2021-03-30,215.0,0.0173,214.55,itc,213.25,27790000,210.4
2021-03-31,219.3,0.0184,218.5,itc,214.05,36490000,212.7
2021-04-01,220.6,0.0070999999999999,220.05,itc,220.0,29060000,217.3
2021-04-05,220.0,-0.0341,212.55,itc,217.6,31380000,210.5
2021-04-06,214.95,0.0005,212.65,itc,213.8,25670000,210.15
2021-04-07,215.2,0.0054,213.8,itc,212.7,15200000,212.45
2021-04-08,216.1,-0.0026,213.25,itc,214.85,14120000,212.85
2021-04-09,215.95,-0.0007,213.1,itc,213.75,16360000,212.55
2021-04-12,211.0,-0.0366,205.3,itc,210.0,34510000,205.0
2021-04-13,209.7,0.0166,208.7,itc,207.0,20250000,206.0
2021-04-15,210.45,-0.0096,206.7,itc,209.0,17530000,206.0
2021-04-16,209.25,0.006,207.95,itc,208.0,13310000,206.5
2021-04-19,206.1,-0.0113,205.6,itc,205.0,15790000,203.75
2021-04-20,207.0,-0.01,203.55,itc,206.2,21360000,202.5
2021-04-22,206.3,0.0115,205.9,itc,202.0,23140000,200.55
2021-04-23,207.0,-0.0027,205.35,itc,204.25,19630000,204.25
2021-04-26,206.75,-0.0002,205.3,itc,205.8,19890000,204.7
2021-04-27,206.95,0.0005,205.4,itc,205.3,11440000,205.05
2021-04-28,206.5,0.0005,205.5,itc,206.0,12710000,205.3
2021-04-29,207.55,-0.0058,204.3,itc,207.1,13100000,204.05
2021-04-30,205.7,-0.0083,202.6,itc,203.9,16500000,202.0
2021-05-03,201.85,-0.0081,200.95,itc,201.2,20610000,200.0
2021-05-04,202.35,-0.0067,199.6,itc,201.2,18260000,199.1
2021-05-05,202.0,0.009,201.4,itc,201.45,13860000,199.5
2021-05-06,205.95,0.0067,202.75,itc,202.3,14320000,202.1
2021-05-07,206.45,0.0128,205.35,itc,202.95,19460000,202.95
2021-05-10,207.45,0.001,205.55,itc,207.15,16300000,205.0
2021-05-11,206.5,-0.0075,204.0,itc,203.9,13750000,203.75
2021-05-12,205.25,-0.0037,203.25,itc,203.9,16540000,202.85
2021-05-14,213.2,0.0443,212.25,itc,205.0,61650000,204.0
2021-05-17,217.0,0.0016,212.6,itc,216.8,38000000,211.65
2021-05-18,214.6,-0.012,210.05,itc,214.1,30480000,209.65
2021-05-19,211.4,-0.0109,207.75,itc,210.05,24410000,207.55
2021-05-20,209.3,-0.0036,207.0,itc,208.45,20880000,206.8
2021-05-21,209.85,0.0098999999999999,209.05,itc,207.6,22640000,207.4
2021-05-24,212.05,0.0116999999999999,211.5,itc,209.5,28870000,207.75
2021-05-25,213.4,-0.0028,210.9,itc,213.0,25330000,210.25
2021-05-26,212.45,-0.0014,210.6,itc,211.8,17580000,210.3
2021-05-27,214.15,0.0026,211.15,itc,211.0,47550000,210.3
2021-05-28,213.5,0.0083,212.9,itc,212.5,25600000,211.55
2021-05-31,217.9,0.0174,216.6,itc,215.0,73040000,214.4
2021-06-01,219.4,-0.0062,215.25,itc,218.0,38760000,214.25
2021-06-02,212.45,-0.0289999999999999,209.0,itc,210.5,96650000,208.6
2021-06-03,210.75,0.0002,209.05,itc,210.75,46660000,208.7
2021-06-04,209.7,-0.0014,208.75,itc,209.5,30130000,208.0
2021-06-07,212.4,0.0129,211.45,itc,210.4,31430000,210.2
2021-06-08,214.25,0.0104,213.65,itc,212.2,21260000,211.2
2021-06-09,214.75,-0.0054,212.5,itc,214.0,24890000,211.5
2021-06-10,211.4,-0.0151,209.3,itc,208.7,30720000,207.5
2021-06-11,210.45,-0.0067,207.9,itc,210.3,21420000,207.75
2021-06-14,208.45,-0.0029,207.3,itc,207.95,17680000,205.2
2021-06-15,208.4,-0.0012,207.05,itc,207.55,14850000,207.0
2021-06-16,209.35,0.0039,207.85,itc,207.05,20100000,207.05
2021-06-17,208.0,-0.0106,205.65,itc,206.95,21480000,205.0
2021-06-18,206.45,-0.0053,204.55,itc,206.0,23570000,202.5
2021-06-21,206.0,-0.0005,204.45,itc,203.1,19070000,202.4
2021-06-22,206.25,0.0032,205.1,itc,206.1,18040000,204.35
2021-06-23,205.85,-0.0056,203.95,itc,205.65,12580000,203.6
2021-06-24,204.65,-0.0034,203.25,itc,204.45,22440000,202.55
2021-06-25,205.6,0.0089,205.05,itc,204.0,13880000,203.75
2021-06-28,205.9,-0.0070999999999999,203.6,itc,205.9,14630000,203.35
2021-06-29,205.3,-0.0015,203.3,itc,203.6,13330000,203.15
2021-06-30,204.4,-0.003,202.7,itc,204.3,15940000,202.55
2021-07-01,203.8,0.0015,203.0,itc,202.9,10190000,202.15
2021-07-02,203.7,-0.003,202.4,itc,203.3,12700000,202.25
2021-07-05,204.1,0.0062,203.65,itc,203.0,10250000,202.7
2021-07-06,203.8,-0.0056,202.5,itc,203.25,11090000,202.25
2021-07-07,205.2,0.0062,203.75,itc,202.5,17880000,202.3
2021-07-08,204.5,-0.0086,202.0,itc,203.5,20930000,201.8
2021-07-09,202.35,-0.0032,201.35,itc,202.0,11830000,200.9
2021-07-12,202.55,-0.0012,201.1,itc,202.0,13090000,200.95
2021-07-13,202.2,0.0037,201.85,itc,202.0,10830000,201.35
2021-07-14,205.15,0.0111,204.1,itc,201.85,20480000,201.7
2021-07-15,208.5,0.0105,206.25,itc,204.4,28850000,202.9
2021-07-16,209.65,0.008,207.9,itc,207.7,29020000,207.2
2021-07-19,209.5,-0.0007,207.75,itc,206.8,16460000,206.35
2021-07-20,209.3,-0.0046,206.8,itc,208.2,23660000,206.4
2021-07-22,208.25,0.001,207.0,itc,207.0,18310000,205.85
2021-07-23,213.6,0.0260999999999999,212.4,itc,207.0,44530000,206.5
2021-07-26,215.35,-0.0059,211.15,itc,214.0,47260000,210.8
2021-07-27,213.0,-0.0118,208.65,itc,212.0,24440000,207.95
2021-07-28,210.0,0.0022,209.1,itc,208.3,14740000,207.45
2021-07-29,210.2,-0.0146,206.05,itc,209.1,15600000,205.65
2021-07-30,207.1,-0.0053,204.95,itc,206.1,14940000,204.6
2021-08-02,207.5,0.0115,207.3,itc,206.45,9670000,205.45
2021-08-03,210.9,0.0125,209.9,itc,207.5,18470000,206.45
2021-08-04,211.1,-0.0062,208.6,itc,210.9,11000000,208.1
2021-08-05,216.75,0.0319,215.25,itc,208.6,47180000,206.9
2021-08-06,216.0,-0.0046,214.25,itc,215.4,23580000,212.6
2021-08-09,217.15,-0.0021,213.8,itc,215.0,20360000,212.7
2021-08-10,214.45,-0.0185,209.85,itc,214.0,18160000,208.55
2021-08-11,210.6,-0.0056999999999999,208.65,itc,209.85,15420000,207.45
2021-08-12,214.2,0.0012,208.9,itc,210.25,27690000,208.35
2021-08-13,212.3,0.0121999999999999,211.45,itc,209.85,18850000,209.2
2021-08-16,213.25,-0.0026,210.9,itc,211.4,11190000,210.5
2021-08-17,211.5,-0.0081,209.2,itc,210.8,7860000,208.8
2021-08-18,211.5,-0.0012,208.95,itc,209.6,10740000,208.35
2021-08-20,210.7,-0.0002,208.9,itc,207.0,19420000,206.7
2021-08-23,210.2,-0.0124,206.3,itc,209.5,9940000,206.0
2021-08-24,207.0,-0.0027,205.75,itc,207.0,12490000,204.7
2021-08-25,207.9,0.0032,206.4,itc,206.4,10590000,206.0
2021-08-26,206.85,-0.0087,204.6,itc,206.4,14840000,204.35
2021-08-27,206.85,0.0064,205.9,itc,205.0,10480000,204.9
2021-08-30,208.2,0.0102,208.0,itc,206.0,12080000,206.0
2021-08-31,211.6,0.0159,211.3,itc,208.05,25810000,207.25
2021-09-01,212.3,-0.0085,209.5,itc,211.0,16239999,209.3
2021-09-02,211.5,0.0012,209.75,itc,209.0,14320000,209.0
2021-09-03,211.25,0.0040999999999999,210.6,itc,209.75,10230000,209.75
2021-09-06,211.2,-0.0062,209.3,itc,211.0,10630000,209.05
2021-09-07,214.35,0.0116999999999999,211.75,itc,210.9,37490000,210.15
2021-09-08,213.0,-0.0024,211.25,itc,212.25,17230000,209.7
2021-09-09,213.9,0.0066,212.65,itc,211.05,19050000,210.55
2021-09-13,215.15,0.0070999999999999,214.15,itc,213.35,16040000,211.8
2021-09-14,217.25,0.0091,216.1,itc,214.9,19620000,214.2
2021-09-15,217.2,-0.0005,216.0,itc,217.1,20250000,215.3
2021-09-16,233.65,0.0683,230.75,itc,216.95,149240000,216.3
2021-09-17,237.3,0.0017,231.15,itc,233.0,79500000,229.1
2021-09-20,239.35,0.0112,233.75,itc,231.0,70390000,230.25
2021-09-21,242.45,0.0332,241.5,itc,234.95,56670000,231.7
2021-09-22,245.8,0.0083,243.5,itc,243.5,52620000,240.7
2021-09-23,245.6,-0.0040999999999999,242.5,itc,245.0,21790000,241.7
2021-09-24,244.0,-0.0167,238.45,itc,244.0,24820000,237.7
2021-09-27,241.85,0.001,238.7,itc,239.8,22890000,235.5
2021-09-28,241.6,-0.004,237.75,itc,239.85,15710000,236.3
2021-09-29,241.4,0.0015,238.1,itc,236.0,15450000,235.7
2021-09-30,240.4,-0.0081999999999999,236.15,itc,239.9,16360000,235.25
2021-10-01,237.0,-0.0034,235.35,itc,235.2,15960000,232.9
2021-10-04,238.35,0.0053,236.6,itc,236.0,10690000,235.4
2021-10-05,237.45,-0.008,234.7,itc,236.4,9220000,234.5
2021-10-06,236.4,-0.0147,231.25,itc,234.8,17510000,230.6
2021-10-07,234.95,0.0074,232.95,itc,233.0,10370000,232.3
2021-10-08,234.8,-0.0054,231.7,itc,234.75,9740000,231.2
2021-10-11,239.5,0.0274,238.05,itc,232.0,21180000,231.7
2021-10-12,243.0,0.0137,241.3,itc,238.6,29220000,238.0
2021-10-13,250.9,0.0327,249.2,itc,242.55,50160000,240.15
2021-10-14,261.85,0.0295,256.55,itc,253.25,85410000,250.35
2021-10-18,265.3,0.0233999999999999,262.55,itc,261.0,60290000,257.35
2021-10-19,262.55,-0.0632,245.95,itc,261.4,59060000,245.05
2021-10-20,248.5,0.0026,246.6,itc,245.95,47820000,242.35
2021-10-21,248.35,-0.0077,244.7,itc,248.0,22520000,243.1
2021-10-22,245.8,-0.0331,236.6,itc,244.7,35540000,233.7
2021-10-25,236.65,-0.0135,233.4,itc,234.1,22330000,230.5
2021-10-26,239.0,0.0141,236.7,itc,234.1,18930000,232.6
2021-10-27,241.3,0.0074,238.45,itc,240.25,25910000,236.2
2021-10-28,235.95,-0.0559999999999999,225.1,itc,235.1,46280000,224.15
2021-10-29,228.25,-0.0084,223.2,itc,225.0,26640000,222.3
2021-11-01,227.55,0.0163999999999999,226.85,itc,224.15,23200000,222.5
2021-11-02,229.25,-0.0055,225.6,itc,228.0,14340000,224.5
2021-11-03,226.85,-0.0139999999999999,222.45,itc,226.0,17840000,221.7
2021-11-04,227.3,0.0184,226.55,itc,224.85,7020000,224.0
2021-11-08,230.7,0.0143,229.8,itc,229.7,20270000,225.7
2021-11-09,230.9,-0.0046,228.75,itc,229.85,11520000,227.85
2021-11-10,232.85,0.0092,230.85,itc,227.45,13430000,227.2
2021-11-11,231.5,-0.0037,230.0,itc,230.4,8130000,228.55
2021-11-12,233.95,0.0126,232.9,itc,231.2,11860000,229.15
2021-11-15,239.0,0.0223,238.1,itc,233.95,38760000,233.1
2021-11-16,239.65,-0.0111,235.45,itc,239.05,14680000,235.0
2021-11-17,245.25,0.0172,239.5,itc,236.0,46700000,235.65
2021-11-18,243.0,-0.0084,237.5,itc,240.0,20230000,236.3
2021-11-22,240.75,-0.0278,230.9,itc,237.9,22570000,229.55
2021-11-23,232.7,0.003,231.6,itc,229.15,13430000,229.15
2021-11-24,232.7,-0.0168,227.7,itc,232.45,14140000,226.95
2021-11-25,232.2,0.0158,231.3,itc,227.0,23900000,225.75
2021-11-26,230.05,-0.0316,224.0,itc,228.9,27030000,223.1
2021-11-29,223.65,-0.0112,221.5,itc,222.0,22130000,220.2
2021-11-30,225.2,-0.0016,221.15,itc,222.0,23500000,220.0
2021-12-01,223.3,0.0034,221.9,itc,222.0,13000000,220.6
2021-12-02,226.15,0.016,225.45,itc,221.9,15900000,221.3
2021-12-03,226.2,-0.0169,221.65,itc,225.0,13790000,221.35
2021-12-06,222.2,-0.0169,217.9,itc,221.65,13140000,217.5
2021-12-07,221.95,0.0126,220.65,itc,218.9,8900000,218.1
2021-12-08,225.65,0.0195,224.95,itc,221.0,9860000,221.0
2021-12-09,236.45,0.0465,235.4,itc,223.0,38240000,223.0
2021-12-10,238.95,0.003,236.1,itc,236.2,35160000,233.75
2021-12-13,238.75,-0.0064,234.6,itc,238.0,22050000,234.15
2021-12-14,237.1,-0.0256,228.6,itc,235.0,37510000,227.55
2021-12-15,232.2,-0.0199,224.05,itc,230.0,34650000,223.4
2021-12-16,226.15,-0.0051,222.9,itc,226.0,24200000,220.8
2021-12-17,222.85,-0.0222,217.95,itc,222.8,29680000,216.75
2021-12-20,216.25,-0.0255,212.4,itc,216.25,37340000,209.8
2021-12-21,215.45,0.0005,212.5,itc,214.0,19400000,211.05
2021-12-22,214.2,-0.0024,212.0,itc,214.0,17240000,211.1
2021-12-23,218.45,0.025,217.3,itc,213.9,22210000,213.2
2021-12-24,220.45,0.0032,218.0,itc,218.0,16579999,216.45
2021-12-27,218.45,-0.0021,217.55,itc,218.4,8150000,215.65
2021-12-28,220.6,0.0115,220.05,itc,218.0,11570000,218.0
2021-12-29,220.3,-0.015,216.75,itc,220.0,11480000,216.3
2021-12-30,217.9,-0.0034999999999999,216.0,itc,216.6,9740000,215.5
2021-12-31,218.8,0.0095,218.05,itc,216.9,7580000,216.15
2022-01-03,219.85,0.0048,219.1,itc,218.05,7770000,217.05
2022-01-04,221.7,0.0052,220.25,itc,219.5,9050000,219.05
2022-01-05,221.5,0.0014,220.55,itc,219.65,11230000,218.65
2022-01-06,220.4,-0.0084,218.7,itc,219.0,8950000,218.2
2022-01-07,220.65,-0.0014,218.4,itc,219.8,8860000,217.5
2022-01-10,224.7,0.0224,223.3,itc,219.9,15840000,218.9
2022-01-11,224.25,-0.006,221.95,itc,223.35,8020000,221.2
2022-01-12,223.65,0.0036,222.75,itc,222.5,13160000,221.6
2022-01-13,225.8,0.0054,223.95,itc,223.9,11500000,222.75
2022-01-14,224.8,-0.006,222.6,itc,223.95,10570000,222.3
2022-01-17,225.6,0.009,224.6,itc,222.6,12320000,221.35
2022-01-18,227.3,-0.0171,220.75,itc,224.6,14390000,220.3
2022-01-19,222.4,-0.0018,220.35,itc,220.75,11470000,218.7
2022-01-20,222.15,-0.0073,218.75,itc,220.55,17330000,218.0
2022-01-21,220.5,-0.0078,217.05,itc,218.5,16590000,216.0
2022-01-24,217.75,-0.0242,211.8,itc,217.05,17350000,210.9
2022-01-25,214.7,0.0118,214.3,itc,212.0,18320000,209.55
2022-01-27,215.5,0.0014,214.6,itc,211.25,23150000,211.1
2022-01-28,219.25,0.0139999999999999,217.6,itc,215.1,15280000,215.1
2022-01-31,220.75,0.0118999999999999,220.2,itc,218.5,15040000,217.1
2022-02-01,228.8,0.0343,227.75,itc,221.0,43210000,219.15
2022-02-02,233.3,0.0192999999999999,232.15,itc,230.0,41130000,229.0
2022-02-03,235.2,0.0098999999999999,234.45,itc,232.15,27850000,231.8
2022-02-04,238.5,-0.0006,234.3,itc,237.25,56710000,231.55
2022-02-07,234.75,-0.0175,230.2,itc,234.0,24170000,228.5
2022-02-08,232.3,0.0046,231.25,itc,230.3,16200000,229.05
2022-02-09,233.0,-0.0048,230.15,itc,232.3,11890000,228.75
2022-02-10,233.4,0.0091,232.25,itc,228.7,19560000,227.75
2022-02-11,233.3,0.0009,232.45,itc,232.0,18100000,229.8
2022-02-14,226.0,-0.0559,219.45,itc,226.0,22750000,218.5
2022-02-15,223.5,0.0162,223.0,itc,221.0,12880000,218.55
2022-02-16,224.7,-0.0011,222.75,itc,223.8,11230000,221.85
2022-02-17,224.35,-0.0004,222.65,itc,223.05,14020000,220.85
2022-02-18,223.45,-0.0034,221.9,itc,222.65,8670000,221.5
2022-02-21,221.3,-0.0176,218.0,itc,220.3,16129999,217.15
2022-02-22,216.9,-0.0144,214.85,itc,215.0,25750000,213.0
2022-02-23,217.5,0.0051,215.95,itc,216.8,11010000,215.05
2022-02-24,213.3,-0.0345,208.5,itc,210.0,41340000,207.0
2022-02-25,216.5,0.0260999999999999,213.95,itc,211.5,23630000,210.55
2022-02-28,216.45,0.0089,215.85,itc,213.2,20030000,210.8
2022-03-02,216.6,-0.0025,215.3,itc,214.4,19300000,212.45
2022-03-03,220.2,0.019,219.4,itc,216.05,28530000,216.0
2022-03-04,227.4,0.0278,225.5,itc,217.7,66840000,217.0
2022-03-07,227.0,-0.0024,224.95,itc,222.0,45260000,220.1
2022-03-08,228.45,0.0087,226.9,itc,223.9,36040000,223.75
2022-03-09,231.4,0.0104,229.25,itc,227.7,42290000,226.1
2022-03-10,232.5,0.012,232.0,itc,231.0,36130000,227.85
2022-03-11,237.1,0.0187999999999999,236.35,itc,231.9,41700000,230.15
2022-03-14,239.45,0.0112,239.0,itc,236.25,35110000,235.3
2022-03-15,241.4,-0.0048,237.85,itc,239.0,33000000,235.9
2022-03-16,243.0,0.02,242.6,itc,240.0,21630000,239.1
2022-03-17,245.4,0.0095,244.9,itc,245.25,34220000,242.7
2022-03-21,247.75,-0.0016,244.5,itc,245.9,27980000,243.8
2022-03-22,250.75,0.0215,249.75,itc,244.55,36950000,243.55
2022-03-23,253.7,0.009,252.0,itc,251.45,40490000,248.5
2022-03-24,256.5,0.0113,254.85,itc,251.95,38240000,251.45
2022-03-25,255.75,-0.0059,253.35,itc,255.3,29280000,249.25
2022-03-28,258.0,0.0146,257.05,itc,254.0,24920000,252.55
2022-03-29,257.5,-0.0095,254.6,itc,257.05,18120000,253.75
2022-03-30,256.4,-0.0212,249.2,itc,255.1,17600000,248.65
2022-03-31,254.35,0.0058,250.65,itc,249.6,25660000,249.5
2022-04-01,255.35,0.0106,253.3,itc,250.0,14310000,248.8
2022-04-04,257.9,0.0085,255.45,itc,253.1,15910000,251.1
2022-04-05,261.85,0.0157,259.45,itc,256.05,27180000,255.1
2022-04-06,263.35,0.0006,259.6,itc,257.5,19600000,257.3
2022-04-07,262.2,-0.0113999999999999,256.65,itc,258.0,16059999,255.8
2022-04-08,268.85,0.0434,267.8,itc,258.0,37830000,256.0
2022-04-11,273.15,-0.0011,267.5,itc,268.75,46150000,266.0
2022-04-12,268.65,-0.0101,264.8,itc,266.9,23550000,263.1
2022-04-13,270.6,0.0179,269.55,itc,265.3,21410000,263.65
2022-04-18,272.5,0.002,270.1,itc,268.0,24400000,267.25
2022-04-19,272.5,-0.0317,261.55,itc,272.0,23380000,258.8
2022-04-20,265.45,-0.0076,259.55,itc,262.9,24510000,257.55
2022-04-21,264.45,0.0033,260.4,itc,259.7,23410000,259.6
2022-04-22,263.0,0.0027,261.1,itc,260.0,15670000,258.55
2022-04-25,259.0,-0.0224,255.25,itc,258.8,24210000,252.5
2022-04-26,260.7,0.0144999999999999,258.95,itc,256.6,20540000,256.25
2022-04-27,258.5,-0.0056,257.5,itc,256.2,16579999,255.75
2022-04-28,263.7,0.0139999999999999,261.1,itc,259.5,27920000,258.15
2022-04-29,263.0,-0.0059,259.55,itc,263.0,20420000,258.5
2022-05-02,264.5,0.0139,263.15,itc,258.0,18970000,257.05
2022-05-04,266.05,-0.0129,259.75,itc,264.0,25950000,258.6
2022-05-05,265.2,0.0089,262.05,itc,262.0,17930000,260.4
2022-05-06,267.35,0.0176,266.65,itc,259.0,34490000,258.9
2022-05-09,266.15,-0.0139,262.95,itc,266.15,21400000,260.55
2022-05-10,266.8,-0.0121999999999999,259.75,itc,262.0,18030000,259.1
2022-05-11,262.2,-0.0158,255.65,itc,259.0,17340000,251.75
2022-05-12,256.4,-0.0108,252.9,itc,255.0,20040000,249.15
2022-05-13,260.85,0.0225,258.6,itc,254.95,11920000,254.5
2022-05-16,259.95,-0.0174,254.1,itc,259.95,8189999,253.0
2022-05-17,265.5,0.0417,264.7,itc,255.0,17800000,254.8
2022-05-18,267.8,0.0079,266.8,itc,266.0,20200000,263.15
2022-05-19,279.25,0.0332,275.65,itc,262.6,78290000,262.6
2022-05-20,282.35,0.0158,280.0,itc,277.0,32369999,277.0
2022-05-23,280.45,-0.0196,274.5,itc,280.0,21700000,273.05
2022-05-24,275.0,-0.0133,270.85,itc,275.0,15550000,270.0
2022-05-25,273.9,0.0068,272.7,itc,272.95,15290000,270.5
2022-05-26,268.25,-0.022,266.7,itc,268.25,18420000,263.85
2022-05-27,270.7,0.0093999999999999,269.2,itc,269.0,13470000,265.05
2022-05-30,271.0,-0.0006,269.05,itc,270.5,11820000,267.6
2022-05-31,274.5,0.0059,270.65,itc,269.05,23210000,266.4
2022-06-01,274.1,0.0044,271.85,itc,270.65,14700000,270.2
2022-06-02,274.45,0.0060999999999999,273.5,itc,270.7,14240000,267.85
2022-06-03,275.7,-0.0029,272.7,itc,275.0,12490000,271.6
2022-06-06,275.8,0.0077,274.8,itc,272.4,10930000,269.7
2022-06-07,275.0,-0.0033,273.9,itc,273.2,10830000,272.25
2022-06-08,274.4,-0.0219,267.9,itc,273.95,14360000,266.2
2022-06-09,271.7,0.011,270.85,itc,267.8,9860000,265.75
2022-06-10,271.0,-0.0026,270.15,itc,269.05,8369999,268.75
2022-06-13,269.1,-0.0204,264.65,itc,266.4,11090000,263.0
2022-06-14,267.45,0.003,265.45,itc,263.2,7420000,263.05
2022-06-15,267.3,-0.0077,263.4,itc,266.0,5060000,263.05
2022-06-16,267.9,-0.0103,260.7,itc,267.0,14290000,259.5
2022-06-17,264.15,0.01,263.3,itc,259.0,16649999,258.55
2022-06-20,266.15,0.003,264.1,itc,263.3,17080000,261.35
2022-06-21,270.85,0.022,269.9,itc,265.0,13880000,264.1
2022-06-22,270.3,-0.017,265.3,itc,267.0,11320000,264.9
2022-06-23,267.25,0.0008,265.5,itc,265.5,9070000,262.4
2022-06-24,268.35,0.0013,265.85,itc,266.1,7010000,265.2
2022-06-27,270.65,0.0154,269.95,itc,267.0,8170000,266.5
2022-06-28,272.25,0.0069999999999999,271.85,itc,268.9,11240000,268.55
2022-06-29,275.0,0.0081,274.05,itc,269.25,16020000,269.15
2022-06-30,274.7,-0.002,273.5,itc,273.95,19260000,272.0
2022-07-01,285.0,0.0397,284.35,itc,273.5,35170000,271.2
2022-07-04,293.3,0.0266,291.9,itc,285.65,39880000,284.8
2022-07-05,293.0,-0.0171,286.9,itc,293.0,18570000,285.75
2022-07-06,290.0,0.0084,289.3,itc,286.1,18290000,285.3
2022-07-07,293.15,0.0092,291.95,itc,291.0,13790000,288.5
2022-07-08,294.45,0.0038,293.05,itc,292.9,11110000,290.4
2022-07-11,296.95,0.0067,295.0,itc,293.0,12350000,292.05
2022-07-12,295.35,-0.0078,292.7,itc,293.0,14070000,290.9
2022-07-13,294.8,0.0046,294.05,itc,293.0,9280000,292.7
2022-07-14,296.35,-0.0109,290.85,itc,294.3,13410000,289.15
2022-07-15,294.0,0.0093,293.55,itc,292.0,11030000,289.5
2022-07-18,296.3,0.006,295.3,itc,295.0,11320000,293.75
2022-07-19,295.6,-0.0024,294.6,itc,295.0,9190000,292.7
2022-07-20,299.5,0.0121999999999999,298.2,itc,294.9,15790000,293.6
2022-07-21,302.2,0.0045,299.55,itc,299.0,16040000,298.0
2022-07-22,302.5,0.0033,300.55,itc,300.0,9970000,298.1
2022-07-25,302.95,0.0018,301.1,itc,299.0,10640000,298.8
2022-07-26,303.75,0.0045,302.45,itc,301.0,9740000,300.45
2022-07-27,305.0,0.0056,304.15,itc,302.85,9350000,300.6
2022-07-28,305.2,-0.0023,303.45,itc,304.9,10840000,302.4
2022-07-29,305.9,-0.0013,303.05,itc,305.0,16930000,301.35
2022-08-01,308.8,0.0147,307.5,itc,304.0,15890000,303.1
