Date,Low,Volume,Price,Chg%,High,Open
2021-03-05,3447.95,612420,3478.83,-0.0029,3493.68,3473.1
2021-03-08,3438.24,463980,3450.39,-0.0081999999999999,3495.97,3480.68
2021-03-09,3384.78,589560,3414.07,-0.0105,3476.24,3460.65
2021-03-10,3425.78,270940,3467.48,0.0156,3476.09,3439.13
2021-03-12,3412.33,344210,3421.55,-0.0132,3480.93,3478.98
2021-03-15,3386.43,311080,3437.64,0.0046999999999999,3443.76,3430.86
2021-03-16,3443.27,383100,3476.19,0.0112,3487.05,3449.79
2021-03-17,3433.55,378140,3455.07,-0.0060999999999999,3486.06,3475.1
2021-03-18,3414.72,430170,3426.93,-0.0081,3475.0,3467.13
2021-03-19,3366.5,1310000,3453.78,0.0078,3481.92,3411.93
2021-03-22,3427.38,820050,3551.22,0.0282,3556.79,3427.38
2021-03-23,3511.96,461050,3555.2,0.0011,3564.76,3556.79
2021-03-24,3508.97,480660,3524.66,-0.0086,3555.0,3522.92
2021-03-25,3416.32,486520,3431.11,-0.0265,3551.61,3521.92
2021-03-26,3442.57,273030,3491.64,0.0176,3502.0,3442.57
2021-03-30,3497.07,567450,3602.62,0.0318,3611.59,3501.0
2021-03-31,3579.21,441580,3611.64,0.0025,3641.48,3602.62
2021-04-01,3596.9,460660,3605.11,-0.0018,3656.43,3621.55
2021-04-05,3616.57,807940,3686.66,0.0226,3706.24,3621.55
2021-04-06,3666.39,462350,3716.8,0.0081999999999999,3722.58,3694.28
2021-04-07,3697.82,633680,3794.46,0.0209,3805.87,3718.2
2021-04-08,3747.14,613390,3802.63,0.0022,3819.82,3766.02
2021-04-09,3775.98,526930,3783.65,-0.005,3829.48,3802.63
2021-04-12,3736.13,1110000,3798.65,0.004,3835.76,3763.98
2021-04-13,3715.26,411660,3732.14,-0.0175,3832.77,3799.99
2021-04-15,3659.41,494460,3679.04,-0.0141999999999999,3785.84,3737.13
2021-04-16,3662.95,251740,3682.83,0.001,3720.14,3681.83
2021-04-19,3639.54,560400,3728.96,0.0125,3741.11,3671.37
2021-04-20,3676.45,331480,3716.1,-0.0034,3738.87,3718.1
2021-04-22,3678.49,424370,3738.12,0.0059,3752.07,3711.32
2021-04-23,3627.03,491830,3636.8,-0.0271,3746.99,3741.11
2021-04-26,3517.94,1030000,3526.11,-0.0304,3648.45,3647.56
2021-04-27,3503.99,813610,3528.1,0.0006,3561.38,3559.49
2021-04-28,3456.17,1500000,3465.88,-0.0176,3513.95,3475.1
2021-04-29,3434.25,611090,3456.07,-0.0028,3492.93,3483.82
2021-04-30,3424.29,436190,3436.24,-0.0056999999999999,3455.52,3447.2
2021-05-03,3418.91,570020,3426.53,-0.0028,3465.83,3426.38
2021-05-04,3407.35,337840,3423.14,-0.001,3449.19,3419.3
2021-05-05,3423.54,234120,3438.83,0.0046,3446.11,3428.37
2021-05-06,3426.98,384450,3439.28,0.0001,3478.58,3439.23
2021-05-07,3439.48,189160,3448.45,0.0027,3471.81,3471.81
2021-05-10,3390.91,694000,3401.17,-0.0137,3465.14,3465.14
2021-05-11,3383.49,455410,3405.75,0.0013,3422.0,3401.17
2021-05-12,3388.57,252500,3426.83,0.0062,3432.26,3391.41
2021-05-14,3425.48,677500,3488.5,0.018,3511.46,3437.24
2021-05-17,3483.12,338000,3494.28,0.0017,3520.83,3505.93
2021-05-18,3467.13,474370,3512.41,0.0052,3520.83,3512.16
2021-05-19,3503.04,688420,3521.33,0.0025,3541.85,3521.92
2021-05-20,3402.37,1050000,3409.89,-0.0316,3504.69,3487.05
2021-05-21,3405.36,521690,3423.04,0.0039,3436.24,3436.24
2021-05-24,3358.93,1640000,3366.6,-0.0165,3446.21,3446.21
2021-05-25,3385.0,1320000,3439.5,0.0217,3447.0,3385.0
2021-05-26,3413.05,373190,3416.0,-0.0068,3453.85,3441.05
2021-05-27,3400.05,444550,3414.65,-0.0004,3437.5,3430.0
2021-05-28,3410.0,249530,3423.45,0.0026,3449.0,3417.0
2021-05-31,3427.25,352800,3447.85,0.0070999999999999,3458.4,3428.75
2021-06-01,3442.0,236580,3446.75,-0.0003,3469.1,3458.0
2021-06-02,3446.05,420070,3475.25,0.0083,3486.0,3446.75
2021-06-03,3467.4,380900,3496.25,0.006,3499.5,3480.0
2021-06-04,3480.0,312830,3489.3,-0.002,3512.0,3500.0
2021-06-07,3478.5,357310,3542.6,0.0153,3555.0,3506.5
2021-06-08,3542.6,787310,3601.75,0.0167,3622.0,3544.5
2021-06-09,3557.1,546200,3574.7,-0.0075,3608.35,3598.0
2021-06-10,3555.0,355090,3576.3,0.0004,3611.6,3571.0
2021-06-11,3551.0,301380,3557.9,-0.0051,3595.0,3575.0
2021-06-14,3510.45,312420,3591.25,0.0093999999999999,3598.0,3557.9
2021-06-15,3593.0,451020,3631.85,0.0113,3640.5,3593.35
2021-06-16,3605.05,232530,3639.45,0.0021,3644.8,3631.05
